variable,relative_importance,scaled_importance,percentage
MINsCH3_diff,60.38383483886719,0.010154996379904937,0.000339238785850913
GATS8d_diff,60.300628662109375,0.010141003256976987,0.00033877133024041826
JGI7_diff,60.24195861816406,0.010131136475818365,0.0003384417195999722
ATSC7v_diff,59.40138626098633,0.00998977398589095,0.00033371935066415115
SaasC_diff,59.22145462036133,0.009959514146249213,0.0003327084875504607
EState_VSA8_diff,59.21857452392578,0.009959029788656575,0.00033269230705413195
MATS5Z_diff,58.87055206298828,0.009900501428535415,0.00033073710302622725
ETA_epsilon_3_diff,58.761749267578125,0.009882203617598728,0.00033012584459405546
ATSC5c_diff,58.338199615478516,0.009810973540952238,0.00032774632580215914
MATS5m_diff,58.01673126220703,0.009756910893681869,0.00032594030380729376
MINsSH_diff,57.93335723876953,0.009742889543291566,0.00032547190522747656
GATS4i_diff,57.91975402832031,0.009740601835774554,0.00032539548185011436
ATSC7dv_diff,57.68368911743164,0.009700901834575656,0.0003240692597914198
