variable,relative_importance,scaled_importance,percentage
mol_1_Mor18se,84.05213165283203,0.025621927196083125,0.0005016292466823024
mol_1_Mor28se,84.025146484375,0.025613701205760404,0.0005014681972305097
mol_2_Mor24p,83.88044738769531,0.025569592036277598,0.0005006046224771311
mol_1_Mor24v,83.75819396972656,0.02553232506739684,0.0004998750051699425
mol_1_Mor29,83.38270568847656,0.025417863563375654,0.0004976340637451675
mol_1_Mor19,83.379638671875,0.02541692863317782,0.0004976157595665923
mol_1_Mor26m,83.37903594970703,0.025416744903114068,0.0004976121624767727
mol_1_Mor03,83.23139953613281,0.02537174034028259,0.0004967310576021218
mol_1_Mor13p,83.17996978759766,0.025356062816741326,0.0004964241211151175
mol_1_Mor12v,83.1792221069336,0.025355834898434394,0.0004964196589024299
mol_2_Mor24,83.17721557617188,0.025355223240120885,0.0004964076837806258
mol_1_Mor21se,83.14762115478516,0.025346201861420906,0.0004962310621172094
mol_1_Mor21,83.13623046875,0.025342729595785672,0.0004961630816728988
mol_1_Mor12p,83.0776138305664,0.02532486126566143,0.0004958132533047553
mol_1_Mor17m,83.02945709228516,0.025310181466137255,0.0004955258503814544
mol_1_Mor28p,82.8885726928711,0.025267235145159217,0.0004946850420193386
mol_1_Mor18v,82.80301666259766,0.025241154778894312,0.0004941744373960976
mol_2_Mor14,82.79698944091797,0.02523931747825678,0.0004941384664979025
mol_1_Mor04p,82.77371978759766,0.025232224102377705,0.0004939995915111997
mol_1_Mor07p,82.65371704101562,0.025195643214114754,0.0004932834063748561
mol_1_Mor19p,82.63630676269531,0.025190335973539,0.0004931795005651329
mol_1_Mor07v,82.51687622070312,0.025153929512551767,0.0004924667303874788
mol_2_Mor09v,82.51592254638672,0.025153638800425576,0.000492461038789663
mol_2_Mor16m,82.46003723144531,0.025136603069830746,0.0004921275111576638
mol_2_Mor19m,81.98947143554688,0.024993158729676758,0.0004893191401970561
mol_1_Mor14,81.71062469482422,0.02490815682967533,0.0004876549625285316
mol_1_Mor26p,81.61109924316406,0.02487781811218597,0.00048706098738048644
mol_2_Mor27,81.5854263305664,0.024869992141748887,0.00048690776956728817
mol_1_Mor22,81.32325744628906,0.0247900742154103,0.0004853431265613644
mol_1_Mor21m,81.31464385986328,0.024787448503486537,0.00048529172004989314
mol_2_Mor20m,80.72124481201172,0.024606560441479065,0.00048175027129062487
mol_2_Mor20v,80.47769165039062,0.024532317215843733,0.00048029672827406335
mol_2_Mor04se,80.31884765625,0.024483896204105255,0.0004793487357418825
mol_2_Mor06v,80.24984741210938,0.024462862600351035,0.00047893693725672184
mol_1_Mor31se,80.08932495117188,0.024413929935270456,0.00047797892751238536
mol_2_Mor06se,79.92631530761719,0.02436423909296477,0.00047700607408094557
mol_2_Mor30,79.45464324951172,0.0242204575267444,0.0004741911008668716
mol_2_Mor12se,79.3294448852539,0.02418229283881796,0.0004734439079056282
mol_2_MDEN-33,79.27091979980469,0.02416445241705783,0.0004730946259308751
mol_1_Mor20se,79.25904846191406,0.024160833632510998,0.00047302377692126543
mol_1_Mor22v,79.11080932617188,0.024115645339615768,0.00047213907495679495
mol_2_Mor18v,79.10453033447266,0.024113731290976922,0.0004721016014767765
mol_1_Mor27m,78.93385314941406,0.024061703123176653,0.00047108298759889855
mol_2_Mor03se,78.93194580078125,0.02406112169892427,0.00047107160440326717
mol_2_Mor18se,78.6849365234375,0.023985824932543625,0.0004695974350362216
mol_1_Mor29v,78.67859649658203,0.0239838922783287,0.0004695595972939429
mol_2_Mor13m,78.51046752929688,0.023932640893329617,0.0004685561913654285
mol_1_Mor08v,78.4896011352539,0.023926280112008546,0.0004684316592052212
mol_1_Mor32m,78.30900573730469,0.023871228538095885,0.00046735385271006016
mol_2_Mor10v,78.14877319335938,0.023822384249501668,0.00046639757321145965
mol_1_Mor08se,77.53724670410156,0.023635970331399546,0.0004627479385609108
mol_1_Mor11p,77.31140899658203,0.023567127374220353,0.0004614001226653735
mol_2_Mor25v,77.1755142211914,0.023525702059086547,0.0004605890927430293
mol_1_Mor30,76.77714538574219,0.023404265789733772,0.00045821159850346037
mol_1_Mor23m,76.66194915771484,0.023369150090586828,0.0004575240990201079
mol_1_Mor04,76.64156341552734,0.023362935828177354,0.00045740243542519973
mol_1_Mor16m,76.63715362548828,0.023361591575305846,0.00045737611747689996
mol_2_Mor20p,76.58599090576172,0.023345995451159916,0.00045707077463728396
mol_1_Mor16v,76.51679992675781,0.02332490370498046,0.00045665783783256024
mol_1_Mor30p,76.30249786376953,0.02325957720167968,0.0004553788675042015
mol_1_Mor30se,76.25468444824219,0.023245002058520935,0.0004550935135561142
mol_1_Mor22p,76.10232543945312,0.023198557889240558,0.00045418422388907996
mol_1_Mor27v,75.97479248046875,0.023159681538029202,0.00045342309789638376
mol_1_Mor13v,75.90702056884766,0.02313902237149352,0.0004530186301892097
mol_2_Mor19se,75.722412109375,0.023082747480953843,0.00045191687345044025
mol_1_Mor12se,75.63279724121094,0.023055429843879868,0.0004513820453868957
mol_1_Mor12,75.53856658935547,0.023026705160115124,0.0004508196699899233
mol_1_Mor04se,74.90448760986328,0.022833416481652817,0.00044703544043422905
mol_2_Mor25p,74.8654556274414,0.022821518215752047,0.0004468024947188286
mol_1_Mor10v,74.82564544677734,0.0228093827287563,0.00044656490465961056
mol_1_Mor16,74.552734375,0.02272619022102829,0.0004449361514958909
mol_2_Mor19v,74.50225830078125,0.02271080340961322,0.0004446349066067022
mol_1_Mor06se,74.29004669189453,0.02264611414729305,0.00044336841226075546
mol_2_Mor22m,74.1811752319336,0.022612926450967012,0.00044271865945411657
mol_2_Mor15se,73.96541595458984,0.022547155739537413,0.0004414309923642955
mol_2_Mor25se,73.7893295288086,0.022493478652557387,0.000440380095743607
mol_2_Mor08,73.55677795410156,0.02242258908200981,0.0004389922109994472
mol_1_Mor19m,73.4144058227539,0.02237918925011491,0.0004381425237447389
mol_2_Mor17v,72.7104721069336,0.022164606489833316,0.0004339413960322412
mol_2_Mor11se,72.59898376464844,0.02213062107943301,0.00043327602548119605
mol_1_Mor10p,72.48622131347656,0.022096247277632108,0.0004326030509554692
mol_2_Mor16p,72.38624572753906,0.022065771344019186,0.00043200638937325507
mol_2_Mor30p,72.35594940185547,0.022056536001194327,0.0004318255786938463
mol_1_Mor16se,72.03482818603516,0.021958647414063077,0.00042990910387734804
mol_1_Mor27,71.70011138916016,0.021856614434860835,0.00042791148964238935
mol_1_Mor03se,71.61324310302734,0.02183013404871029,0.000427393053380554
mol_1_Mor11m,71.38451385498047,0.021760409652364487,0.00042602798056043953
mol_2_MINdCH2,71.1825942993164,0.02169885775531018,0.0004248229099381197
mol_1_GATS5dv,70.8559799194336,0.021599294666332064,0.0004228736515182031
mol_1_Mor19v,70.46550750732422,0.021480265493384155,0.00042054328370854803
mol_2_Mor21m,70.34910583496094,0.021444782334109708,0.00041984859004555653
mol_2_Mor27m,70.1654281616211,0.021388791178605194,0.00041875238830625514
mol_2_Mor08se,70.10991668701172,0.021371869407163832,0.0004184210917805996
mol_1_Mor23se,69.84097290039062,0.021289886261880775,0.0004168160156637932
mol_1_Mor25m,69.14531707763672,0.02107782688285453,0.0004126642910203357
mol_2_Mor11m,68.78286743164062,0.020967339995022635,0.0004105011651208968
mol_1_Mor25se,68.47428131103516,0.02087327252807805,0.0004086595006660879
mol_1_Mor26,68.2376480102539,0.020801138709630365,0.0004072472558832771
mol_2_Mor28p,68.06330108642578,0.020747991881568513,0.0004062067407370044
mol_2_Mor27p,68.0384292602539,0.020740410109317434,0.0004060583038659712
mol_2_Mor26m,67.89523315429688,0.020696759102145506,0.00040520369907075016
mol_1_Mor27p,67.77556610107422,0.020660280544550977,0.00040448951737683767
mol_1_Mor28,67.60952758789062,0.020609666400532505,0.00040349858743073526
mol_1_Mor10m,67.41771697998047,0.020551196052015833,0.00040235384774526167
mol_1_Mor25,66.91735076904297,0.020398667539342608,0.0003993676257361094
mol_1_Mor15v,66.77645874023438,0.020355718892667556,0.00039852677184121097
mol_1_Mor25p,66.58360290527344,0.020296929923660577,0.0003973757941645314
mol_2_Mor26p,66.42304229736328,0.02024798563009495,0.0003964175567562823
mol_1_Mor22m,66.07109832763672,0.020140701227045185,0.000394317129498381
mol_1_Mor30m,66.0447998046875,0.020132684549453325,0.0003941601779970156
mol_1_Mor26se,65.87889862060547,0.020082112267981025,0.00039317006764099863
mol_2_Mor09m,65.78376770019531,0.020053113151969153,0.0003926023193756882
mol_1_Mor05se,65.62594604492188,0.02000500378362995,0.0003916604282363657
mol_1_Mor24m,65.2374496459961,0.01988657696620751,0.0003893418534173848
mol_2_Mor30m,65.09127807617188,0.019842018937201864,0.00038846949083697877
mol_1_Mor09se,64.46035766601562,0.019649693097301506,0.00038470411185325006
mol_1_Mor17,64.27608489990234,0.019593520537430253,0.0003836043585569117
mol_1_Mor05,64.18829345703125,0.019566758741941553,0.0003830804128283908
mol_2_Mor32,63.783267974853516,0.01944329330194796,0.0003806631912360683
mol_1_MATS5dv,63.63438034057617,0.01939790732480692,0.00037977461898508323
mol_2_Mor27se,63.54106521606445,0.019369461724683318,0.00037921770752201385
mol_1_Mor21v,62.07078170776367,0.018921269676885146,0.00037044294840317735
mol_1_Mor05m,61.05311965942383,0.018611051929874542,0.00036436946714044863
mol_1_MDEN-33,59.5466194152832,0.018151819798372118,0.0003553785639029636
mol_1_Mor23p,58.888790130615234,0.017951291225119136,0.00035145259079526745
mol_2_Mor28v,56.73308563232422,0.017294159720833004,0.0003385871892607314
mol_1_GATS6dv,55.10255813598633,0.016797119895895104,0.0003288560823441206
mol_1_MATS2are,54.37592315673828,0.01657561702416165,0.0003245194718372183
mol_1_MDEC-44,54.08389663696289,0.01648659748257625,0.00032277663628688103
mol_1_AATS5i,54.06070327758789,0.01647952736366727,0.0003226382166280035
mol_1_Mor22se,53.36838912963867,0.016268486639931197,0.00031850643534329215
mol_1_Mor12m,52.416263580322266,0.015978246630232482,0.0003128240806824574
mol_1_Mor32se,51.353782653808594,0.015654366576139375,0.00030648311708878265
mol_1_ATSC5are,49.8587760925293,0.015198638107181812,0.0002975608089881723
mol_1_MATS5are,48.87895965576172,0.014899956980186996,0.0002917131930931613
mol_2_JGI7,48.86909484863281,0.01489694985395367,0.0002916543192053558
